lat,lon,depth,chlor,temp,-50,-100,-150,-200,-250,-300,-350,-400,-450,-500
35.5,145.5,-5732.28,0.1014,22.91,0.12168,0.18252000000000002,0.09126000000000001,0.020280000000000003,0.010140000000000001,0.005070000000000001,0.004056000000000001,0.003042,0.0020280000000000003,0.0010140000000000001
35.5,146.5,-5574.8,0.0821,22.33,0.09852000000000001,0.14778000000000002,0.07389000000000001,0.01642,0.00821,0.004105,0.0032840000000000005,0.002463,0.0016420000000000002,0.0008210000000000001
35.5,147.5,-5700.79,0.0881,21.31,0.10572,0.15858,0.07929,0.01762,0.00881,0.004405,0.003524,0.002643,0.001762,0.000881
35.5,148.5,-6015.75,0.0945,20.87,0.1134,0.1701,0.08505,0.0189,0.00945,0.004725,0.00378,0.002835,0.00189,0.000945
35.5,149.5,-6015.75,0.0979,22.04,0.11748,0.17622000000000002,0.08811000000000001,0.01958,0.00979,0.004895,0.003916,0.002937,0.001958,0.000979
35.5,150.5,-6015.75,0.1208,21.6,0.14496,0.21744000000000002,0.10872000000000001,0.02416,0.01208,0.00604,0.004832,0.003624,0.002416,0.001208
35.5,151.5,-6015.75,0.1251,20.87,0.15011999999999998,0.22518,0.11259,0.02502,0.01251,0.006255,0.005004,0.0037529999999999994,0.002502,0.001251
35.5,152.5,-5921.26,0.1716,22.04,0.20592,0.30888,0.15444,0.03432,0.01716,0.00858,0.006864,0.005148,0.003432,0.001716
35.5,153.5,-5889.76,0.1906,20.43,0.22871999999999998,0.34308,0.17154,0.03812,0.01906,0.00953,0.007624,0.005717999999999999,0.003812,0.001906
35.5,154.5,-5511.81,0.3227,21.31,0.38724,0.58086,0.29043,0.06454,0.03227,0.016135,0.012908,0.009680999999999999,0.006454,0.003227
35.5,155.5,-5385.83,0.2804,21.74,0.33647999999999995,0.50472,0.25236,0.05608,0.02804,0.01402,0.011216,0.008412,0.005608,0.002804
35.5,156.5,-5133.86,0.3461,20.58,0.41532,0.6229800000000001,0.31149000000000004,0.06922,0.03461,0.017305,0.013844,0.010383,0.006922,0.003461
35.5,157.5,-4440.94,0.2193,21.74,0.26316,0.39474,0.19737,0.04386,0.02193,0.010965,0.008772,0.006579,0.004386,0.002193
35.5,158.5,-4346.46,0.1777,21.6,0.21323999999999999,0.31986,0.15993,0.03554,0.01777,0.008885,0.007108,0.005331,0.003554,0.001777
35.5,159.5,-4598.43,0.1777,20.43,0.21323999999999999,0.31986,0.15993,0.03554,0.01777,0.008885,0.007108,0.005331,0.003554,0.001777
35.5,160.5,-4094.49,0.144,20.72,0.17279999999999998,0.2592,0.1296,0.0288,0.0144,0.0072,0.0057599999999999995,0.004319999999999999,0.0028799999999999997,0.0014399999999999999
35.5,162.5,-4976.38,0.1491,23.78,0.17892,0.26838,0.13419,0.029820000000000003,0.014910000000000001,0.007455000000000001,0.0059640000000000006,0.004473,0.0029820000000000003,0.0014910000000000001
35.5,163.5,-5511.81,0.1491,20.14,0.17892,0.26838,0.13419,0.029820000000000003,0.014910000000000001,0.007455000000000001,0.0059640000000000006,0.004473,0.0029820000000000003,0.0014910000000000001
35.5,164.5,-6015.75,0.0945,20.29,0.1134,0.1701,0.08505,0.0189,0.00945,0.004725,0.00378,0.002835,0.00189,0.000945
35.5,165.5,-5858.27,0.1906,20.72,0.22871999999999998,0.34308,0.17154,0.03812,0.01906,0.00953,0.007624,0.005717999999999999,0.003812,0.001906
35.5,166.5,-5543.31,0.1251,20.72,0.15011999999999998,0.22518,0.11259,0.02502,0.01251,0.006255,0.005004,0.0037529999999999994,0.002502,0.001251
35.5,167.5,-5511.81,0.1251,20.72,0.15011999999999998,0.22518,0.11259,0.02502,0.01251,0.006255,0.005004,0.0037529999999999994,0.002502,0.001251
35.5,168.5,-5511.81,0.1974,19.27,0.23687999999999998,0.35531999999999997,0.17765999999999998,0.03948,0.01974,0.00987,0.007896,0.005921999999999999,0.003948,0.001974
35.5,169.5,-5322.83,0.1126,20.58,0.13512,0.20268000000000003,0.10134000000000001,0.022520000000000002,0.011260000000000001,0.0056300000000000005,0.004504,0.003378,0.002252,0.001126
35.5,170.5,-5070.87,0.085,19.85,0.10200000000000001,0.15300000000000002,0.07650000000000001,0.017,0.0085,0.00425,0.0034000000000000002,0.00255,0.0017000000000000001,0.0008500000000000001
35.5,171.5,-409.45,0.1014,19.27,0.12168,0.18252000000000002,0.09126000000000001,0.020280000000000003,0.010140000000000001,0.005070000000000001,0.004056000000000001,0.003042,0.0,0.0
35.5,172.5,-4976.38,0.0437,20.58,0.05244,0.07866000000000001,0.039330000000000004,0.008740000000000001,0.004370000000000001,0.0021850000000000003,0.0017480000000000002,0.001311,0.0008740000000000001,0.00043700000000000005
35.5,173.5,-4850.39,0.2707,19.27,0.32483999999999996,0.48726,0.24363,0.05414,0.02707,0.013535,0.010828,0.008121,0.005414,0.002707
35.5,174.5,-5070.87,0.184,19.41,0.2208,0.3312,0.1656,0.0368,0.0184,0.0092,0.00736,0.00552,0.00368,0.00184
35.5,175.5,-4976.38,0.1208,19.7,0.14496,0.21744000000000002,0.10872000000000001,0.02416,0.01208,0.00604,0.004832,0.003624,0.002416,0.001208
35.5,176.5,-4661.42,0.105,20.43,0.126,0.189,0.0945,0.021,0.0105,0.00525,0.0042,0.0031499999999999996,0.0021,0.00105
35.5,177.5,-3527.56,0.0793,20.43,0.09516,0.14274,0.07137,0.01586,0.00793,0.003965,0.003172,0.0023789999999999996,0.001586,0.000793
35.5,178.5,-4157.48,0.0821,20.58,0.09852000000000001,0.14778000000000002,0.07389000000000001,0.01642,0.00821,0.004105,0.0032840000000000005,0.002463,0.0016420000000000002,0.0008210000000000001
35.5,179.5,-4000.0,0.0945,20.29,0.1134,0.1701,0.08505,0.0189,0.00945,0.004725,0.00378,0.002835,0.00189,0.000945
34.5,-179.5,-2897.64,0.0714,22.33,0.08568,0.12852000000000002,0.06426000000000001,0.014280000000000001,0.0071400000000000005,0.0035700000000000003,0.0028560000000000005,0.0021420000000000002,0.0014280000000000002,0.0007140000000000001
34.5,-178.5,-4188.98,0.0765,20.87,0.09179999999999999,0.1377,0.06885,0.015300000000000001,0.0076500000000000005,0.0038250000000000003,0.0030600000000000002,0.0022949999999999997,0.0015300000000000001,0.0007650000000000001
34.5,-177.5,-2960.63,0.085,20.72,0.10200000000000001,0.15300000000000002,0.07650000000000001,0.017,0.0085,0.00425,0.0034000000000000002,0.00255,0.0017000000000000001,0.0008500000000000001
34.5,-176.5,-3023.62,0.0665,20.14,0.0798,0.11970000000000001,0.05985000000000001,0.013300000000000001,0.0066500000000000005,0.0033250000000000003,0.00266,0.0019950000000000002,0.00133,0.000665
34.5,-175.5,-5480.31,0.0599,20.29,0.07188,0.10782,0.05391,0.011980000000000001,0.0059900000000000005,0.0029950000000000003,0.002396,0.001797,0.001198,0.000599
34.5,-174.5,-5543.31,0.0821,21.31,0.09852000000000001,0.14778000000000002,0.07389000000000001,0.01642,0.00821,0.004105,0.0032840000000000005,0.002463,0.0016420000000000002,0.0008210000000000001
34.5,-173.5,-5826.77,0.0793,21.16,0.09516,0.14274,0.07137,0.01586,0.00793,0.003965,0.003172,0.0023789999999999996,0.001586,0.000793
34.5,-172.5,-6015.75,0.0714,20.87,0.08568,0.12852000000000002,0.06426000000000001,0.014280000000000001,0.0071400000000000005,0.0035700000000000003,0.0028560000000000005,0.0021420000000000002,0.0014280000000000002,0.0007140000000000001
34.5,-171.5,-6015.75,0.0558,21.45,0.06696,0.10044,0.05022,0.011160000000000002,0.005580000000000001,0.0027900000000000004,0.002232,0.001674,0.001116,0.000558
34.5,-170.5,-5984.25,0.0714,20.72,0.08568,0.12852000000000002,0.06426000000000001,0.014280000000000001,0.0071400000000000005,0.0035700000000000003,0.0028560000000000005,0.0021420000000000002,0.0014280000000000002,0.0007140000000000001
34.5,-169.5,-5984.25,0.0765,20.87,0.09179999999999999,0.1377,0.06885,0.015300000000000001,0.0076500000000000005,0.0038250000000000003,0.0030600000000000002,0.0022949999999999997,0.0015300000000000001,0.0007650000000000001
34.5,-168.5,-5889.76,0.062,20.58,0.0744,0.1116,0.0558,0.012400000000000001,0.006200000000000001,0.0031000000000000003,0.00248,0.0018599999999999999,0.00124,0.00062
34.5,-167.5,-5826.77,0.062,20.72,0.0744,0.1116,0.0558,0.012400000000000001,0.006200000000000001,0.0031000000000000003,0.00248,0.0018599999999999999,0.00124,0.00062
34.5,-166.5,-5795.28,0.052,22.04,0.0624,0.0936,0.0468,0.0104,0.0052,0.0026,0.00208,0.00156,0.00104,0.00052
34.5,-165.5,-5795.28,0.052,22.47,0.0624,0.0936,0.0468,0.0104,0.0052,0.0026,0.00208,0.00156,0.00104,0.00052
34.5,-164.5,-5700.79,0.052,22.18,0.0624,0.0936,0.0468,0.0104,0.0052,0.0026,0.00208,0.00156,0.00104,0.00052
34.5,-163.5,-5700.79,0.0578,23.64,0.06935999999999999,0.10404,0.05202,0.01156,0.00578,0.00289,0.002312,0.0017339999999999999,0.001156,0.000578
34.5,-162.5,-5795.28,0.052,21.89,0.0624,0.0936,0.0468,0.0104,0.0052,0.0026,0.00208,0.00156,0.00104,0.00052
34.5,-161.5,-5858.27,0.0558,21.89,0.06696,0.10044,0.05022,0.011160000000000002,0.005580000000000001,0.0027900000000000004,0.002232,0.001674,0.001116,0.000558
34.5,-160.5,-5826.77,0.0539,22.04,0.06468,0.09702000000000001,0.048510000000000005,0.010780000000000001,0.005390000000000001,0.0026950000000000003,0.0021560000000000004,0.001617,0.0010780000000000002,0.0005390000000000001
34.5,-159.5,-5889.76,0.0485,21.89,0.0582,0.0873,0.04365,0.0097,0.00485,0.002425,0.00194,0.001455,0.00097,0.000485
34.5,-158.5,-5952.76,0.052,22.18,0.0624,0.0936,0.0468,0.0104,0.0052,0.0026,0.00208,0.00156,0.00104,0.00052
34.5,-157.5,-5889.76,0.0539,20.87,0.06468,0.09702000000000001,0.048510000000000005,0.010780000000000001,0.005390000000000001,0.0026950000000000003,0.0021560000000000004,0.001617,0.0010780000000000002,0.0005390000000000001
34.5,-156.5,-5795.28,0.052,21.16,0.0624,0.0936,0.0468,0.0104,0.0052,0.0026,0.00208,0.00156,0.00104,0.00052
34.5,-155.5,-5732.28,0.052,21.31,0.0624,0.0936,0.0468,0.0104,0.0052,0.0026,0.00208,0.00156,0.00104,0.00052
34.5,-154.5,-5669.29,0.0558,21.89,0.06696,0.10044,0.05022,0.011160000000000002,0.005580000000000001,0.0027900000000000004,0.002232,0.001674,0.001116,0.000558
34.5,-153.5,-5669.29,0.0502,21.31,0.06024,0.09036000000000001,0.045180000000000005,0.01004,0.00502,0.00251,0.0020080000000000002,0.001506,0.0010040000000000001,0.0005020000000000001
34.5,-152.5,-5637.8,0.0468,21.74,0.05616,0.08424000000000001,0.042120000000000005,0.00936,0.00468,0.00234,0.0018720000000000002,0.001404,0.0009360000000000001,0.00046800000000000005
34.5,-151.5,-5606.3,0.0452,21.45,0.05424,0.08136,0.04068,0.00904,0.00452,0.00226,0.001808,0.0013559999999999998,0.000904,0.000452
34.5,-150.5,-5606.3,0.0502,22.18,0.06024,0.09036000000000001,0.045180000000000005,0.01004,0.00502,0.00251,0.0020080000000000002,0.001506,0.0010040000000000001,0.0005020000000000001
34.5,-149.5,-5606.3,0.0502,21.31,0.06024,0.09036000000000001,0.045180000000000005,0.01004,0.00502,0.00251,0.0020080000000000002,0.001506,0.0010040000000000001,0.0005020000000000001
34.5,-148.5,-5574.8,0.0452,21.74,0.05424,0.08136,0.04068,0.00904,0.00452,0.00226,0.001808,0.0013559999999999998,0.000904,0.000452
34.5,-147.5,-5417.32,0.0539,22.47,0.06468,0.09702000000000001,0.048510000000000005,0.010780000000000001,0.005390000000000001,0.0026950000000000003,0.0021560000000000004,0.001617,0.0010780000000000002,0.0005390000000000001
34.5,-146.5,-5417.32,0.0452,21.16,0.05424,0.08136,0.04068,0.00904,0.00452,0.00226,0.001808,0.0013559999999999998,0.000904,0.000452
34.5,-145.5,-5385.83,0.0539,21.16,0.06468,0.09702000000000001,0.048510000000000005,0.010780000000000001,0.005390000000000001,0.0026950000000000003,0.0021560000000000004,0.001617,0.0010780000000000002,0.0005390000000000001
34.5,-144.5,-5291.34,0.0558,19.85,0.06696,0.10044,0.05022,0.011160000000000002,0.005580000000000001,0.0027900000000000004,0.002232,0.001674,0.001116,0.000558
34.5,-143.5,-5322.83,0.0502,20.43,0.06024,0.09036000000000001,0.045180000000000005,0.01004,0.00502,0.00251,0.0020080000000000002,0.001506,0.0010040000000000001,0.0005020000000000001
34.5,-142.5,-5259.84,0.0485,19.85,0.0582,0.0873,0.04365,0.0097,0.00485,0.002425,0.00194,0.001455,0.00097,0.000485
34.5,-141.5,-5259.84,0.0539,20.0,0.06468,0.09702000000000001,0.048510000000000005,0.010780000000000001,0.005390000000000001,0.0026950000000000003,0.0021560000000000004,0.001617,0.0010780000000000002,0.0005390000000000001
34.5,-140.5,-5259.84,0.0599,19.56,0.07188,0.10782,0.05391,0.011980000000000001,0.0059900000000000005,0.0029950000000000003,0.002396,0.001797,0.001198,0.000599
34.5,-139.5,-5196.85,0.0578,20.29,0.06935999999999999,0.10404,0.05202,0.01156,0.00578,0.00289,0.002312,0.0017339999999999999,0.001156,0.000578
34.5,-138.5,-5196.85,0.0485,18.69,0.0582,0.0873,0.04365,0.0097,0.00485,0.002425,0.00194,0.001455,0.00097,0.000485
34.5,-137.5,-5039.37,0.0452,18.69,0.05424,0.08136,0.04068,0.00904,0.00452,0.00226,0.001808,0.0013559999999999998,0.000904,0.000452
34.5,-136.5,-5007.87,0.0422,18.83,0.05064,0.07596,0.03798,0.008440000000000001,0.004220000000000001,0.0021100000000000003,0.001688,0.001266,0.000844,0.000422
34.5,-135.5,-4661.42,0.0407,18.69,0.04884,0.07326,0.03663,0.00814,0.00407,0.002035,0.001628,0.0012209999999999999,0.000814,0.000407
34.5,-134.5,-5228.35,0.0578,18.54,0.06935999999999999,0.10404,0.05202,0.01156,0.00578,0.00289,0.002312,0.0017339999999999999,0.001156,0.000578
34.5,-133.5,-5165.35,0.0407,18.25,0.04884,0.07326,0.03663,0.00814,0.00407,0.002035,0.001628,0.0012209999999999999,0.000814,0.000407
34.5,-132.5,-5133.86,0.0578,17.52,0.06935999999999999,0.10404,0.05202,0.01156,0.00578,0.00289,0.002312,0.0017339999999999999,0.001156,0.000578
34.5,-131.5,-5165.35,0.0599,17.08,0.07188,0.10782,0.05391,0.011980000000000001,0.0059900000000000005,0.0029950000000000003,0.002396,0.001797,0.001198,0.000599
34.5,-130.5,-4976.38,0.0739,16.94,0.08868,0.13302,0.06651,0.01478,0.00739,0.003695,0.002956,0.002217,0.001478,0.000739
34.5,-129.5,-4881.89,0.0714,16.65,0.08568,0.12852000000000002,0.06426000000000001,0.014280000000000001,0.0071400000000000005,0.0035700000000000003,0.0028560000000000005,0.0021420000000000002,0.0014280000000000002,0.0007140000000000001
34.5,-128.5,-4818.9,0.0739,15.48,0.08868,0.13302,0.06651,0.01478,0.00739,0.003695,0.002956,0.002217,0.001478,0.000739
34.5,-127.5,-4818.9,0.0912,15.04,0.10944,0.16416,0.08208,0.018240000000000003,0.009120000000000001,0.004560000000000001,0.003648,0.002736,0.001824,0.000912
34.5,-126.5,-4724.41,0.0912,15.19,0.10944,0.16416,0.08208,0.018240000000000003,0.009120000000000001,0.004560000000000001,0.003648,0.002736,0.001824,0.000912
34.5,-125.5,-4629.92,0.1544,14.46,0.18528,0.27792,0.13896,0.030880000000000005,0.015440000000000002,0.007720000000000001,0.006176000000000001,0.004632,0.0030880000000000005,0.0015440000000000002
34.5,-124.5,-4472.44,0.1208,15.33,0.14496,0.21744000000000002,0.10872000000000001,0.02416,0.01208,0.00604,0.004832,0.003624,0.002416,0.001208
34.5,-123.5,-4283.46,0.1251,15.77,0.15011999999999998,0.22518,0.11259,0.02502,0.01251,0.006255,0.005004,0.0037529999999999994,0.002502,0.001251
34.5,-122.5,-4000.0,0.2904,15.92,0.34847999999999996,0.52272,0.26136,0.05808,0.02904,0.01452,0.011616,0.008712,0.005808,0.002904
34.5,-121.5,-2173.23,0.3227,15.33,0.38724,0.58086,0.29043,0.06454,0.03227,0.016135,0.012908,0.009680999999999999,0.006454,0.003227
34.5,-120.5,0.0,1.0639,15.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5,-77.5,0.0,1.0273,24.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5,-76.5,0.0,0.8322,24.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5,-75.5,-1511.81,0.0689,27.86,0.08268,0.12402,0.06201,0.01378,0.00689,0.003445,0.002756,0.002067,0.001378,0.000689
34.5,-74.5,-3464.57,0.062,26.84,0.0744,0.1116,0.0558,0.012400000000000001,0.006200000000000001,0.0031000000000000003,0.00248,0.0018599999999999999,0.00124,0.00062
34.5,-73.5,-4062.99,0.052,23.64,0.0624,0.0936,0.0468,0.0104,0.0052,0.0026,0.00208,0.00156,0.00104,0.00052
34.5,-72.5,-4503.94,0.052,22.47,0.0624,0.0936,0.0468,0.0104,0.0052,0.0026,0.00208,0.00156,0.00104,0.00052
34.5,-71.5,-4598.43,0.0558,23.06,0.06696,0.10044,0.05022,0.011160000000000002,0.005580000000000001,0.0027900000000000004,0.002232,0.001674,0.001116,0.000558
34.5,-70.5,-5165.35,0.0502,23.64,0.06024,0.09036000000000001,0.045180000000000005,0.01004,0.00502,0.00251,0.0020080000000000002,0.001506,0.0010040000000000001,0.0005020000000000001
34.5,-69.5,-5259.84,0.052,23.35,0.0624,0.0936,0.0468,0.0104,0.0052,0.0026,0.00208,0.00156,0.00104,0.00052
34.5,-68.5,-5291.34,0.0539,23.06,0.06468,0.09702000000000001,0.048510000000000005,0.010780000000000001,0.005390000000000001,0.0026950000000000003,0.0021560000000000004,0.001617,0.0010780000000000002,0.0005390000000000001
34.5,-67.5,-5165.35,0.0502,23.06,0.06024,0.09036000000000001,0.045180000000000005,0.01004,0.00502,0.00251,0.0020080000000000002,0.001506,0.0010040000000000001,0.0005020000000000001
34.5,-66.5,-5102.36,0.052,24.95,0.0624,0.0936,0.0468,0.0104,0.0052,0.0026,0.00208,0.00156,0.00104,0.00052
34.5,-65.5,-5007.87,0.0599,24.37,0.07188,0.10782,0.05391,0.011980000000000001,0.0059900000000000005,0.0029950000000000003,0.002396,0.001797,0.001198,0.000599
34.5,-64.5,-5070.87,0.0689,23.64,0.08268,0.12402,0.06201,0.01378,0.00689,0.003445,0.002756,0.002067,0.001378,0.000689
34.5,-63.5,-5007.87,0.0502,24.66,0.06024,0.09036000000000001,0.045180000000000005,0.01004,0.00502,0.00251,0.0020080000000000002,0.001506,0.0010040000000000001,0.0005020000000000001
34.5,-62.5,-4976.38,0.052,24.51,0.0624,0.0936,0.0468,0.0104,0.0052,0.0026,0.00208,0.00156,0.00104,0.00052
34.5,-61.5,-4503.94,0.0578,23.2,0.06935999999999999,0.10404,0.05202,0.01156,0.00578,0.00289,0.002312,0.0017339999999999999,0.001156,0.000578
34.5,-60.5,-4629.92,0.0539,23.06,0.06468,0.09702000000000001,0.048510000000000005,0.010780000000000001,0.005390000000000001,0.0026950000000000003,0.0021560000000000004,0.001617,0.0010780000000000002,0.0005390000000000001
34.5,-59.5,-4661.42,0.0642,22.91,0.07703999999999998,0.11556,0.05778,0.012839999999999999,0.0064199999999999995,0.0032099999999999997,0.002568,0.0019259999999999998,0.001284,0.000642
34.5,-58.5,-4724.41,0.0689,22.18,0.08268,0.12402,0.06201,0.01378,0.00689,0.003445,0.002756,0.002067,0.001378,0.000689
34.5,-57.5,-5007.87,0.062,22.91,0.0744,0.1116,0.0558,0.012400000000000001,0.006200000000000001,0.0031000000000000003,0.00248,0.0018599999999999999,0.00124,0.00062
34.5,-56.5,-5448.82,0.0539,24.07,0.06468,0.09702000000000001,0.048510000000000005,0.010780000000000001,0.005390000000000001,0.0026950000000000003,0.0021560000000000004,0.001617,0.0010780000000000002,0.0005390000000000001
34.5,-55.5,-5480.31,0.0689,22.91,0.08268,0.12402,0.06201,0.01378,0.00689,0.003445,0.002756,0.002067,0.001378,0.000689
34.5,-54.5,-5543.31,0.0642,23.49,0.07703999999999998,0.11556,0.05778,0.012839999999999999,0.0064199999999999995,0.0032099999999999997,0.002568,0.0019259999999999998,0.001284,0.000642
34.5,-53.5,-5637.8,0.052,23.49,0.0624,0.0936,0.0468,0.0104,0.0052,0.0026,0.00208,0.00156,0.00104,0.00052
34.5,-52.5,-4881.89,0.0539,23.64,0.06468,0.09702000000000001,0.048510000000000005,0.010780000000000001,0.005390000000000001,0.0026950000000000003,0.0021560000000000004,0.001617,0.0010780000000000002,0.0005390000000000001
34.5,-51.5,-5133.86,0.0642,23.35,0.07703999999999998,0.11556,0.05778,0.012839999999999999,0.0064199999999999995,0.0032099999999999997,0.002568,0.0019259999999999998,0.001284,0.000642
34.5,-50.5,-4031.5,0.085,22.76,0.10200000000000001,0.15300000000000002,0.07650000000000001,0.017,0.0085,0.00425,0.0034000000000000002,0.00255,0.0017000000000000001,0.0008500000000000001
34.5,-49.5,-4409.45,0.0765,23.35,0.09179999999999999,0.1377,0.06885,0.015300000000000001,0.0076500000000000005,0.0038250000000000003,0.0030600000000000002,0.0022949999999999997,0.0015300000000000001,0.0007650000000000001
34.5,-48.5,-4976.38,0.0642,23.93,0.07703999999999998,0.11556,0.05778,0.012839999999999999,0.0064199999999999995,0.0032099999999999997,0.002568,0.0019259999999999998,0.001284,0.000642
34.5,-47.5,-4692.91,0.052,23.49,0.0624,0.0936,0.0468,0.0104,0.0052,0.0026,0.00208,0.00156,0.00104,0.00052
34.5,-46.5,-3275.59,0.0578,23.2,0.06935999999999999,0.10404,0.05202,0.01156,0.00578,0.00289,0.002312,0.0017339999999999999,0.001156,0.000578
34.5,-45.5,-4094.49,0.0739,23.2,0.08868,0.13302,0.06651,0.01478,0.00739,0.003695,0.002956,0.002217,0.001478,0.000739
34.5,-44.5,-4125.98,0.1544,22.33,0.18528,0.27792,0.13896,0.030880000000000005,0.015440000000000002,0.007720000000000001,0.006176000000000001,0.004632,0.0030880000000000005,0.0015440000000000002
34.5,-43.5,-3968.5,0.139,22.47,0.1668,0.25020000000000003,0.12510000000000002,0.027800000000000005,0.013900000000000003,0.006950000000000001,0.005560000000000001,0.00417,0.0027800000000000004,0.0013900000000000002
34.5,-42.5,-4503.94,0.0793,22.47,0.09516,0.14274,0.07137,0.01586,0.00793,0.003965,0.003172,0.0023789999999999996,0.001586,0.000793
34.5,-41.5,-4031.5,0.0765,22.62,0.09179999999999999,0.1377,0.06885,0.015300000000000001,0.0076500000000000005,0.0038250000000000003,0.0030600000000000002,0.0022949999999999997,0.0015300000000000001,0.0007650000000000001
